listingId,title,winning_bid_amount,bidder_count,winning_bid_time,unit_count,price_per_unit,image_url,sku,grade,manifest_models,manifest_capacities,manifest_colors,manifest_part_numbers,clean_model
219298,Apple Cell Phones - iPhone 15 Pro Max - 50 Units - Grade B+(T) - AT047053,"$36,301",4 bidders,"Feb 4, 2025 10:09:37 AM PDT",50.0,726.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_366.jpg,AT047053,Grade B+(T),IPH 15PM,"512GB, 256GB","black, blue, Blue, white, Titanium","A913D, D911D, A912D, J910D, U909D, E912D, A915D, A916D, E911D, E916D, U914D, A911D, A909D, A910D, A914D, S915D",iPhone 15 Pro Max
219279,"Apple Tablets - iPad Gen 6, 32GB - 5 Units - Grade B+(T) - AT047272",$350,2 bidders,"Feb 3, 2025 12:30:47 PM PDT",5.0,70.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipad6_888.jpg,AT047272,Grade B+(T),IPAD 6GEN,32GB,Gray,"U455C, S472B, D472B","Apple Tablets Ipad Gen 6,"
219107,Apple Cell Phones - iPhone 15 Pro - 20 Units - Grade AA+(T) - AT047136,"$13,050",8 bidders,"Feb 4, 2025 10:50:26 AM PDT",20.0,652.5,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_339.jpg,AT047136,Grade AA+(T),IPH 15P,"512GB, 256GB, 128GB","black, blue, white, Titanium","Z893D, A899D, P897D, U904D, E894D, A903D, E896D, A898D, J899D, E893D, J897D, E899D, U899D, E895D",iPhone 15 Pro
219240,Apple Cell Phones - iPhone 16 Pro - 4 Units - Grade B(T) - AT047168,"$3,055",5 bidders,"Feb 4, 2025 10:56:54 AM PDT",4.0,763.75,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_60.jpg,AT047168,Grade B(T),IPH 16P,"512GB, 256GB, 1TB","black, Gold, white","U627E, U618E, U620E, U624E",iPhone 16 Pro
219108,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 100 Units - Grade B+(T) - AT046987","$49,867",6 bidders,"Feb 4, 2025 10:24:29 AM PDT",100.0,498.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1001.jpg,AT046987,Grade B+(T),IPH 14PM,128GB,"Purple, Black, Gold, Silver","T527D, A528D, A527D, E528D, E527D, T530D, A529D, E529D, D530D, E530D, A530D",iPhone 14 Pro Max
219300,"Samsung Cell Phones - Galaxy S23 Ultra 5G, 512GB - 25 Units - Grade B+(T) - AT047100","$12,806",9 bidders,"Feb 4, 2025 12:21:07 PM PDT",25.0,512.24,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23ultra5g_516.jpg,AT047100,Grade B+(T),SMS918U,512GB,"black, lavender","U709D, A709D, E708D, E709D, J709D, A708D",Samsung Galaxy S23 Ultra
219281,Google Cell Phones - Pixel 8 Pro - 33 Units - Grade B+(T) - AT047071,"$8,850",7 bidders,"Feb 4, 2025 12:09:22 PM PDT",33.0,268.18,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel8pro_187.jpg,AT047071,Grade B+(T),PIXEL 8 Pro,"256GB, 128GB","black, blue","U847D, E847D, A848D, D849D, A847D, S848D, A849D",Google Pixel 8 Pro
219241,Apple Cell Phones - iPhone 12 Mini - 36 Units - Grade C(T) - AT047031,"$3,156",5 bidders,"Feb 4, 2025 11:29:08 AM PDT",36.0,87.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12mini_1844.jpg,AT047031,Grade C(T),IPH 12M,"64GB, 128GB","black, blue, red, green, white","J889C, D885C, E888C, A886C, A891C, E890C, A888C, A885C, A887C, A890C, S885C, J893C, E894C, S890C, E892C",iPhone 12 Mini
219301,Apple Cell Phones - iPhone 15 Plus - 43 Units - Grade A+(T) - AT047020,"$23,180",4 bidders,"Feb 4, 2025 10:20:29 AM PDT",43.0,539.07,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_286.jpg,AT047020,Grade A+(T),IPH 15PL,"512GB, 256GB, 128GB","black, Pink, blue, Blue, green, yellow, pink","E879D, U884D, P886D, U883D, E883D, A886D, A889D, E878D, A885D, A883D, A878D, A884D, E881D, E882D, A888D",iPhone 15 Plus
219282,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 1 Unit - Grade A(T) - AT047170",$955,7 bidders,"Feb 4, 2025 9:37:21 AM PDT",1.0,955.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_63.jpg,AT047170,Grade A(T),IPH 16PM,256GB,Titanium,P633E,iPhone 16 Pro Max
219242,Samsung Tablets - Galaxy Tab S9 FE 5G - 20 Units - Grade AA+(T) - AT047279,"$4,576",7 bidders,"Feb 4, 2025 12:59:47 PM PDT",20.0,228.8,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxytabs9fe5g_119.jpg,AT047279,Grade AA+(T),SMX518U,,Gray,"P854D, U854D",Samsung Galaxy Tab S9 Fe
219110,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 50 Units - Grade B+(T) - AT047008","$21,600",4 bidders,"Feb 4, 2025 11:01:26 AM PDT",50.0,432.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2497.jpg,AT047008,Grade B+(T),IPH 13PM,256GB,"Graphite, blue, Green, green, silver, gold","S199D, E199D, A199D, E198D, A197D, A200D, E200D, A367D, A399D",iPhone 13 Pro Max
219283,"Apple Cell Phones - iPhone 14 Plus, 128GB - 25 Units - Grade C(T) - AT047091","$6,503",5 bidders,"Feb 4, 2025 10:54:57 AM PDT",25.0,260.12,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_656.jpg,AT047091,Grade C(T),IPH 14PL,128GB,"Purple, Starlight, Blue, Midnight","A498D, E500D, S500D, A500D, J496D, E497D, A496D, E498D",iPhone 14 Plus
219243,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 150 Units - Grade B+(T) - AT046988","$133,787",6 bidders,"Feb 4, 2025 10:40:23 AM PDT",150.0,891.91,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_63.jpg,AT046988,Grade B+(T),IPH 16PM,256GB,"black, Gold, white, Titanium","P633E, P630E, U632E, U630E, P632E, U633E, U631E",iPhone 16 Pro Max
219303,"Apple Cell Phones - iPhone 14 Pro, 256GB - 75 Units - Grade B+(T) - AT046994","$33,100",8 bidders,"Feb 4, 2025 9:58:13 AM PDT",75.0,441.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_873.jpg,AT046994,Grade B+(T),IPH 14P,256GB,"Purple, Black, Gold, Silver","E518D, E515D, A516D, A517D, A515D, A518D",iPhone 14 Pro
219284,Apple Wearables - Apple Watches S10 - 200 Units - Grade A(T) - AT047302,"$50,100",4 bidders,"Feb 4, 2025 7:49:16 AM PDT",200.0,250.5,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/p/applewatchs10_26.jpg,AT047302,Grade A(T),"SR10 SM 46, SR10 ANY 46, SR10 ML 46",,"black, Starlight, Gold, silver, Titanium","U764E, P754E, P756E, U763E, P764E, P772E, P753E, P761E, P760E, P768E, P767E, P769E, P773E, U770E, P759E, P757E, U756E, U766E, P771E, U773E, P766E, U769E, U772E, P763E, P770E, U754E, P762E, U760E, P765E, U762E, P758E, P755E",Apple Wearables Apple Watches S10
219304,"Apple Cell Phones - iPhone 14 Pro, 128GB - 50 Units - Grade B+(T) - AT047007","$20,250",6 bidders,"Feb 4, 2025 9:54:37 AM PDT",50.0,405.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_873.jpg,AT047007,Grade B+(T),IPH 14P,128GB,"Purple, Black, Silver, Gold","E513D, A511D, A514D, D511D, E512D, S512D, A512D, A513D, E514D, E511D",iPhone 14 Pro
219112,Samsung Cell Phones - Galaxy Z Fold3 5G - 20 Units - Grade B+(T) - AT047116,"$4,025",4 bidders,"Feb 4, 2025 12:09:59 PM PDT",20.0,201.25,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyfold35_1162.jpg,AT047116,Grade B+(T),SMF926U,"512GB, 256GB","black, green","U040D, S055D, S054D, J055D, S040D, A054D, A040D, E040D",Samsung Galaxy Z Fold3
219435,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 375 Units - Grade B+(T) - CT0074071A","$147,100",7 bidders,"Feb 6, 2025 11:20:39 AM PDT",375.0,392.27,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2500.jpg,CT0074071A,Grade B+(T),IPH 13PM,256GB,"GLD, BLU, GPH, SLV, GRN","A199D, J367D, A197D, J198D, C200D, U197D, A200D, C197D, C199D, E197D, S197D, A367D, A198D",iPhone 13 Pro Max
219245,"Apple Cell Phones - iPhone 16 Plus, 128GB - 50 Units - Grade B+(T) - AT047034","$30,633",5 bidders,"Feb 4, 2025 10:42:40 AM PDT",50.0,612.66,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_43.jpg,AT047034,Grade B+(T),IPH 16PL,128GB,"black, Pink, blue, Green, white","A599E, A602E, U600E, U601E, U603E, A601E, U602E, U599E",iPhone 16 Plus
219113,"Apple Cell Phones - iPhone 15 Plus, 128GB - 25 Units - Grade B+(T) - AT047095","$12,575",3 bidders,"Feb 4, 2025 9:44:06 AM PDT",25.0,503.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_284.jpg,AT047095,Grade B+(T),IPH 15PL,128GB,"black, Pink, Green","D878D, A879D, A882D",iPhone 15 Plus
219286,"Apple Cell Phones - iPhone 16 Pro, 512GB - 50 Units - Grade A+(T) - AT047001","$45,201",4 bidders,"Feb 4, 2025 10:08:14 AM PDT",50.0,904.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_60.jpg,AT047001,Grade A+(T),IPH 16P,512GB,"black, Gold, white, Titanium","U622E, A622E, U625E, P622E, U623E, P624E, U624E",iPhone 16 Pro
219306,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 75 Units - Grade A+(T) - AT046986","$67,878",6 bidders,"Feb 4, 2025 9:55:11 AM PDT",75.0,905.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_63.jpg,AT046986,Grade A+(T),IPH 16PM,256GB,"black, Gold, white, Titanium","P633E, A630E, P630E, U632E, U630E, P632E, U633E, P631E, U631E",iPhone 16 Pro Max
219246,Emblem Cell Phones - Propel 2 5G - 25 Units - Grade B+(T) - AT047111,$556,3 bidders,"Feb 4, 2025 12:44:58 PM PDT",25.0,22.24,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/r/propel2_5g_4.jpg,AT047111,Grade B+(T),U655AA,,Gray,U214E,Emblem Cell Phones Propel 2
219114,"Apple Cell Phones - iPhone 14 Pro, 256GB - 25 Units - Grade C(T) - AT047063","$9,297",3 bidders,"Feb 4, 2025 10:37:32 AM PDT",25.0,371.88,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_871.jpg,AT047063,Grade C(T),IPH 14P,256GB,"Purple, Black, Gold, Silver","E515D, S518D, J516D, A516D, A517D, J515D, A515D, A518D",iPhone 14 Pro
219437,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 299 Units - Grade C(T) - CT0073787A","$105,277",3 bidders,"Feb 6, 2025 11:29:24 AM PDT",299.0,352.1,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2500.jpg,CT0073787A,Grade C(T),IPH 13PM,256GB,"GLD, BLU, GPH, SLV, GRN","E198D, A197D, S200D, U198D, C200D, A200D, S367D, J200D, U367D, C197D, E197D, S197D, A198D, E199D, J198D, U197D, E200D, S199D, J199D, J367D, S198D, J197D, A367D, E367D",iPhone 13 Pro Max
219247,"Apple Cell Phones - iPhone 16 Plus, 512GB - 7 Units - Grade B+(T) - AT047137","$4,701",5 bidders,"Feb 4, 2025 10:20:52 AM PDT",7.0,671.57,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_43.jpg,AT047137,Grade B+(T),IPH 16PL,512GB,"Green, Pink, black, blue","U611E, U613E, U612E, U609E, P611E",iPhone 16 Plus
219307,Samsung Cell Phones - Galaxy Z Fold6 5G - 26 Units - Grade AA+(T) - AT047089,"$23,600",5 bidders,"Feb 4, 2025 12:10:44 PM PDT",26.0,907.69,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzfold6_62.jpg,AT047089,Grade AA+(T),SMF956U,"512GB, 256GB","silver, Gray, Pink, blue","A194E, A196E, U201E, U202E, E197E, U197E, A202E, U196E, P202E, A197E, S197E, J201E",Samsung Galaxy Z Fold6
219438,Apple Cell Phones - iPhone 16 - 31 Units - Grade C(T) - CT0073982A,"$13,093",5 bidders,"Feb 6, 2025 10:02:38 AM PDT",31.0,422.35,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_50.jpg,CT0073982A,Grade C(T),IPH 16,"256GB, 128GB","BLU, PNK, WHT, BLK","J591E, J592E, J586E, J584E, J587E, E589E, J589E, J585E, P590E, J590E",iPhone 16
219288,Samsung Cell Phones - Galaxy A15 5G - 138 Units - Grade B+(T) - AT047253,"$12,471",6 bidders,"Feb 4, 2025 11:12:24 AM PDT",138.0,90.37,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya155g_143.jpg,AT047253,Grade B+(T),"SMA156U, SMA156U PYG",,"black, blue","S040E, U035E, P040E, P035E, A040E, E040E, A035E, U040E",Samsung Galaxy A15
219248,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 50 Units - Grade C(T) - AT047003","$23,650",5 bidders,"Feb 4, 2025 10:36:34 AM PDT",50.0,473.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1003.jpg,AT047003,Grade C(T),IPH 14PM,256GB,"Purple, Black, Gold, Silver","J531D, U534D, J534D, A531D, E534D, E531D, A532D, A533D, U531D, E533D, J533D, A534D",iPhone 14 Pro Max
219309,Apple Cell Phones - iPhone 15 Plus - 24 Units - Grade AA+(T) - AT047131,"$13,300",8 bidders,"Feb 4, 2025 10:39:48 AM PDT",24.0,554.17,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_286.jpg,AT047131,Grade AA+(T),IPH 15PL,"512GB, 256GB, 128GB","black, Pink, blue, Green, Blue, Black, pink","U879D, U888D, J883D, A887D, D878D, S878D, J881D, A884D, A879D, A886D, A883D, E879D, S879D, S883D, J879D, A882D, E884D, A878D, J878D",iPhone 15 Plus
219440,Apple Cell Phones - iPhone 16 Pro Max - 193 Units - Grade C(T) - CT0073880A,"$129,300",3 bidders,"Feb 6, 2025 10:43:40 AM PDT",193.0,669.95,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_64.jpg,CT0073880A,Grade C(T),IPH 16PM,"512GB, 256GB, 1TB","GLD, NAT, WHT, BLK","J633E, U632E, P636E, J631E, J630E, A637E, J635E, A640E, U630E, U633E, J632E, A630E, U638E, J636E, J634E, J641E, J640E, J637E, E637E, E635E, J638E, U639E, U634E",iPhone 16 Pro Max
219250,"Samsung Cell Phones - Galaxy S22 Ultra 5G, 128GB - 78 Units - Grade A+(T) - AT046991","$27,200",5 bidders,"Feb 4, 2025 11:39:54 AM PDT",78.0,348.72,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys22ultra5g_1167.jpg,AT046991,Grade A+(T),SMS908U,128GB,"black, Burgundy, Green, green, Black, white","A302D, U297D, A298D, E298D, S298D, A297D, E302D, A305D",Samsung Galaxy S22 Ultra
219441,Apple Cell Phones - iPhone 12 Pro Max - 22 Units - Grade B(T) - CT0074023A,"$6,579",10 bidders,"Feb 6, 2025 12:03:47 PM PDT",22.0,299.05,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3898.jpg,CT0074023A,Grade B(T),IPH 12PM,"512GB, 256GB","BLU, GPH, GLD, SLV","J907C, S906C, J905C, J910C, J906C, J904C, S905C, J908C, S907C, J911C",iPhone 12 Pro Max
219291,Apple Cell Phones - iPhone 16 Pro Max - 32 Units - Grade B+(T) - AT047040,"$33,332",4 bidders,"Feb 4, 2025 10:13:20 AM PDT",32.0,1041.62,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_63.jpg,AT047040,Grade B+(T),IPH 16PM,"512GB, 1TB","black, Gold, white, Titanium","U637E, A637E, U640E, U635E, U638E, U639E, U636E, U634E",iPhone 16 Pro Max
219575,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 233 Units - Grade C(T) - CT0073778A","$115,870",4 bidders,"Feb 6, 2025 11:14:57 AM PDT",233.0,497.3,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_369.jpg,CT0073778A,Grade C(T),IPH 15PM,256GB,"BLU, NAT, WHT, BLK","J910D, A912D, E912D, J912D, S909D, E911D, E909D, U912D, A911D, E910D, A909D, A910D, S911D, J909D, J911D",iPhone 15 Pro Max
219251,"Apple Cell Phones - iPhone 14 Pro Max, 512GB - 50 Units - Grade B+(T) - AT047005","$27,210",8 bidders,"Feb 4, 2025 10:42:56 AM PDT",50.0,544.2,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1003.jpg,AT047005,Grade B+(T),IPH 14PM,512GB,"Purple, Gold, Black, Silver","U538D, A536D, E535D, A537D, A538D, S538D, A535D",iPhone 14 Pro Max
219292,"Samsung Cell Phones - Galaxy S24 FE, 128GB - 50 Units - Grade A+(T) - AT047006","$17,050",4 bidders,"Feb 4, 2025 11:28:36 AM PDT",50.0,341.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys24fe_16.jpg,AT047006,Grade A+(T),SMS721U,128GB,Graphite,"P342E, U342E",Samsung Galaxy S24 Fe
219442,Apple Cell Phones - iPhone 15 Pro - 165 Units - Grade C(T) - CT0073883A,"$68,601",4 bidders,"Feb 6, 2025 11:07:55 AM PDT",165.0,415.76,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_342.jpg,CT0073883A,Grade C(T),IPH 15P,"128GB, 1TB","BLU, NAT, WHT, BLK","J907D, J893D, J896D, A895D, J906D, S907D, J908D, A907D, J905D, E893D, A893D, A896D, S906D, J895D, J894D, S896D, E895D, A908D",iPhone 15 Pro
219576,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 300 Units - Grade C(T) - CT0074064A","$125,566",5 bidders,"Feb 6, 2025 10:44:54 AM PDT",300.0,418.55,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1006.jpg,CT0074064A,Grade C(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, J533D, S534D, J534D, U534D, A531D, S533D, E534D, E531D, A532D, S531D, A533D, U531D, E533D, J532D, S532D, E532D, A534D",iPhone 14 Pro Max
219252,Kyocera Cell Phones - DuraXE Epic - 9 Units - Grade AA+(T) - AT047181,$861,3 bidders,"Feb 4, 2025 12:23:52 PM PDT",9.0,95.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/u/duraxeepic_187.jpg,AT047181,Grade AA+(T),E4830,,black,U695C,Kyocera Cell Phones Duraxe Epic
219293,Samsung Cell Phones - Galaxy A12 - 25 Units - Grade B+(T) - AT047088,"$1,150",4 bidders,"Feb 4, 2025 12:05:09 PM PDT",25.0,46.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya12_930.jpg,AT047088,Grade B+(T),SMA125U,,"black, blue","S953C, S981C, U953C, A953C",Samsung Galaxy A12
219443,"Apple Cell Phones - iPhone 15 Pro, 512GB - 64 Units - Grade C(T) - CT0073857A","$31,800",5 bidders,"Feb 6, 2025 9:30:53 AM PDT",64.0,496.88,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_342.jpg,CT0073857A,Grade C(T),IPH 15P,512GB,"BLU, NAT, WHT, BLK","J902D, E901D, E903D, S903D, A903D, E902D, A904D, J901D, J903D, J904D",iPhone 15 Pro
219253,"Google Cell Phones - Pixel 8a, 128GB - 25 Units - Grade A+(T) - AT047082","$6,485",7 bidders,"Feb 3, 2025 4:50:46 PM PDT",25.0,259.4,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel8a_59.jpg,AT047082,Grade A+(T),PIXEL 8A,128GB,black,"E074E, U074E, D074E, P074E",Google Pixel 8A
219444,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 225 Units - Grade A+(T) - CT0074086A","$97,500",3 bidders,"Feb 6, 2025 11:31:43 AM PDT",225.0,433.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2500.jpg,CT0074086A,Grade A+(T),IPH 13PM,256GB,"BLU, GPH, GRN, GLD","J367D, A197D, S200D, C200D, C197D, C199D, A200D, A367D",iPhone 13 Pro Max
219294,Google Cell Phones - Pixel 7 - 29 Units - Grade B+(T) - AT047048,"$4,300",6 bidders,"Feb 4, 2025 12:28:06 PM PDT",29.0,148.28,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel7_240.jpg,AT047048,Grade B+(T),PIXEL 7,"256GB, 128GB","black, Black, white, White","U413D, D410D, A410D, A411D, U410D, A413D, E410D",Google Pixel 7
219578,Samsung Cell Phones - Galaxy A14 5G - 89 Units - Grade C(T) - CT0073898A,"$3,592",6 bidders,"Feb 6, 2025 1:57:15 PM PDT",89.0,40.36,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya145g_440.jpg,CT0073898A,Grade C(T),SAM A14,,BLK,"A656D, J656D, U656D, E656D, S656D",Samsung Galaxy A14
219254,"Apple Cell Phones - iPhone 15 Plus, 256GB - 21 Units - Grade C(T) - AT047114","$9,306",3 bidders,"Feb 4, 2025 10:45:45 AM PDT",21.0,443.14,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_286.jpg,AT047114,Grade C(T),IPH 15PL,256GB,"black, Pink, Green, Blue, pink","S883D, E883D, A886D, A887D, E884D, J884D, A884D, A883D, P883D",iPhone 15 Plus
219655,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 227 Units - Grade B+(T) - CT0073790A","$119,060",5 bidders,"Feb 6, 2025 10:29:45 AM PDT",227.0,524.49,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1007.jpg,CT0073790A,Grade B+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, C531D, S534D, J533D, J534D, A531D, A532D, S531D, E534D, A533D, S532D, E531D, E533D, J532D, S533D, A534D, C534D",iPhone 14 Pro Max
219579,Apple Cell Phones - iPhone 16 - 21 Units - Grade B+(T) - CT0074025A,"$12,305",5 bidders,"Feb 6, 2025 10:08:48 AM PDT",21.0,585.95,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_52.jpg,CT0074025A,Grade B+(T),IPH 16,"256GB, 128GB","BLK, BLU, GRN, PNK","U584E, A584E, J586E, A586E, P584E, J587E, P592E, A587E, A591E, U586E, A588E, P588E",iPhone 16
219656,Apple Wearables - Apple Watches Ultra 2 - 30 Units - Grade A(T) - CT0073987A,"$11,650",4 bidders,"Feb 6, 2025 10:31:19 AM PDT",30.0,388.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/p/applewatchultra2_109.jpg,CT0073987A,Grade A(T),"ULT2 49 BLU M, APL ULT2, APL ULT2 49, APL ULT2X, ULT2X SM 49 BLK",,"ALP, OCN, MNL, TRL","J783E, J775E, J938D, P783E, J137E, J922D, P788E, J153E, J927D, J141E, U790E, J774E, U783E, J778E, J929D, J925D, J935D, J936D, J921D",Apple Wearables Apple Watches Ultra 2
219580,Samsung Cell Phones - Galaxy S24+ - 54 Units - Grade C(T) - CT0073918A,"$18,750",2 bidders,"Feb 6, 2025 1:01:38 PM PDT",54.0,347.22,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys24plus_128.jpg,CT0073918A,Grade C(T),SAM GS24P,,"VIO, YEL, GRY, BLK","A063E, J065E, J061E, U061E, J060E, U059E, J059E, U064E, S065E, A060E, U065E, A065E, J064E, J050E",Samsung Galaxy S24
219447,"Apple Cell Phones - iPhone 15 Pro, 128GB - 114 Units - Grade C(T) - CT0073828A","$44,605",3 bidders,"Feb 6, 2025 11:03:28 AM PDT",114.0,391.27,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_342.jpg,CT0073828A,Grade C(T),IPH 15P,128GB,"BLU, NAT, WHT, BLK","J893D, J896D, A895D, E894D, E893D, A896D, J895D, J894D, A894D",iPhone 15 Pro
